Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	DeltaLossPi	LossV	DeltaLossV	EvalWin	EvalScore	Entropy	KL	ClipFrac	StopIter	Time
112	0.0	10.0	10.0	-10.0	207.90909	-0.006133321	1.9931042	11.075133	-11.809125	452000	-0.04620931	-0.0033394645	21.70534	-0.007417361	0.5	0.58483934	0.46209309	5.1805797e-05	0.01524312	79.0	2243.3017313480377
113	0.0	10.0	10.0	-10.0	214.66667	-0.012116189	2.3810701	12.181135	-12.884027	456000	-0.04592828	-0.003334108	21.628416	-0.007180214	0.5	0.58483934	0.4592829	0.0002331114	0.015229045	79.0	2252.1860344409943
114	0.0	10.0	10.0	-10.0	202.57143	-0.00032074674	1.9299169	12.197377	-12.220407	460000	-0.0456425	-0.0033334699	21.560562	-0.0071134567	0.5	0.58483934	0.45642492	-0.0001240336	0.0148985945	79.0	2261.059631586075
115	0.0	10.0	10.0	-10.0	193.8125	-0.021583166	2.3538568	11.466533	-12.156445	464000	-0.04536884	-0.0033097963	21.504065	-0.0071083703	0.5	0.58483934	0.4536883	2.3579982e-05	0.01504306	79.0	2270.0395510196686
116	0.0	10.0	10.0	-10.0	192.0	-0.020866908	1.9911605	11.638587	-11.749245	468000	-0.0451218	-0.003306238	21.420801	-0.0043382645	0.5	0.58483934	0.45121798	0.00028473182	0.0145326955	79.0	2278.3781855106354
117	0.0	10.0	10.0	-10.0	252.58333	-0.014415067	2.0342345	11.468636	-11.862208	472000	-0.04487584	-0.003388089	21.335604	-0.0046660104	0.5	0.58483934	0.44875836	0.0007420391	0.015350096	79.0	2287.392558336258
118	0.0	10.0	10.0	-10.0	148.05882	0.041019887	2.4037998	11.821697	-11.940374	476000	-0.044797745	-0.0033414215	21.289534	-0.0105594	0.5	0.58483934	0.4479773	0.00029938098	0.015008706	79.0	2296.3591108322144
119	0.0	10.0	10.0	-10.0	192.26666	-0.013947018	2.2320414	12.933332	-12.207231	480000	-0.044550132	-0.0032785565	21.226822	-0.006204605	0.5	0.58483934	0.44550124	0.00019093242	0.014580205	79.0	2305.2316415309906
120	0.0	10.0	10.0	-10.0	233.0	0.0072673303	2.0938396	11.090292	-12.1585045	484000	-0.044289198	-0.003269137	21.162912	-0.006043116	0.56626505	0.63805217	0.44289204	0.00014820417	0.01461172	79.0	2458.6971752643585
121	0.0	10.0	10.0	-10.0	198.06667	-0.005487044	2.1694012	12.004097	-13.005177	488000	-0.044020187	-0.0032666132	21.065695	-0.005674998	0.56626505	0.63805217	0.44020185	6.995318e-05	0.014561693	79.0	2467.1932899951935
122	0.0	10.0	10.0	-10.0	184.8	-0.001094721	2.050895	11.593885	-12.883063	492000	-0.043744486	-0.0032578148	21.012709	-0.0055971146	0.56626505	0.63805217	0.43744493	0.00033923192	0.014626416	79.0	2476.315828561783
123	0.0	10.0	10.0	-10.0	230.6923	-0.007866562	1.9609798	11.72803	-11.560489	496000	-0.043511476	-0.0032450587	20.944656	-0.005098661	0.56626505	0.63805217	0.4351147	7.3306874e-06	0.014371227	79.0	2485.65869140625
124	0.0	10.0	10.0	-10.0	177.41176	-0.0035156652	2.453381	11.644981	-12.67498	500000	-0.043279115	-0.0032358624	20.882698	-0.0057369866	0.56626505	0.63805217	0.43279114	0.00037143394	0.014153153	79.0	2495.0137753486633
125	0.0	10.0	10.0	-10.0	161.15	-0.0035735203	2.680956	11.952855	-12.554601	504000	-0.043043274	-0.0032312367	20.833567	-0.005177498	0.56626505	0.63805217	0.4304327	0.00017822841	0.014699223	79.0	2504.4361715316772
126	0.0	10.0	10.0	-10.0	177.94118	-0.016783893	2.1693325	10.754716	-12.232017	508000	-0.042794317	-0.0032135795	20.801092	-0.004895846	0.56626505	0.63805217	0.42794323	9.962148e-05	0.014488898	79.0	2513.8998925685883
127	0.0	10.0	10.0	-10.0	183.5	-0.025461396	2.3337119	11.890151	-12.624501	512000	-0.042542607	-0.0032157458	20.741997	-0.005269686	0.56626505	0.63805217	0.4254261	0.0002331696	0.014492031	79.0	2523.468378305435
128	0.0	10.0	10.0	-10.0	224.25	-0.016158102	2.0844302	11.858296	-12.832892	516000	-0.042346925	-0.0032065753	20.673004	-0.0036522548	0.56626505	0.63805217	0.42346928	0.00031936192	0.01439327	79.0	2533.0370757579803
129	0.0	10.0	10.0	-10.0	185.1875	0.017510803	2.4701667	12.067939	-12.026872	520000	-0.04211067	-0.0032227598	20.62219	-0.0019845963	0.56626505	0.63805217	0.42110682	0.0003263614	0.013724301	79.0	2542.7029781341553
130	0.0	9.682458	10.0	-10.0	224.0	0.027441531	2.0511274	12.981691	-12.671296	524000	-0.041959625	-0.0032260455	20.569128	-0.008440018	0.5923695	0.67018074	0.41959628	-8.223933e-05	0.0147752715	79.0	2709.6787996292114
131	0.0	9.534626	10.0	-10.0	282.63635	-0.013795114	2.1017199	11.305781	-12.519483	528000	-0.04170513	-0.0031812277	20.484426	-0.004535675	0.5923695	0.67018074	0.4170514	0.00016587344	0.013961879	79.0	2719.271950483322
132	0.0	10.0	10.0	-10.0	212.0	-0.009661602	2.0298953	12.423377	-14.46574	532000	-0.04145048	-0.0031699582	20.426207	-0.004348755	0.5923695	0.67018074	0.41450492	5.0380502e-05	0.01394816	79.0	2728.304173707962
133	0.0	10.0	10.0	-10.0	158.6	-0.0095609715	2.504631	11.997392	-12.888585	536000	-0.04119398	-0.0031561286	20.381762	-0.0017194748	0.5923695	0.67018074	0.41193986	0.00033213277	0.013802982	79.0	2737.8548455238342
134	0.0	10.0	10.0	-10.0	196.33333	-0.042710498	2.323381	11.967	-13.930498	540000	-0.040953655	-0.003183253	20.337149	-0.0065120063	0.5923695	0.67018074	0.4095365	0.00014951972	0.01437178	79.0	2747.651798725128
135	0.0	9.701425	10.0	-10.0	200.0	-0.007515283	2.0992665	11.140158	-13.04907	544000	-0.04068929	-0.0031424116	20.2837	-0.0043287277	0.5923695	0.67018074	0.406893	2.7127782e-05	0.013596316	79.0	2757.7451894283295
136	0.0	10.0	10.0	-10.0	259.18182	-0.011376174	2.1643202	10.642099	-12.046771	548000	-0.040480305	-0.0031417795	20.203691	-0.003724734	0.5923695	0.67018074	0.40480313	-0.00014044414	0.013536346	79.0	2767.57279253006
137	0.0	10.0	10.0	-10.0	173.83333	0.002574883	2.2355714	11.911666	-12.86047	552000	-0.040252432	-0.0031377983	20.174461	-0.0041430793	0.5923695	0.67018074	0.40252435	-1.7758182e-05	0.013591491	79.0	2777.3754575252533
138	0.0	10.0	10.0	-10.0	200.47058	-0.007834273	2.2994373	11.615602	-12.606541	556000	-0.04000933	-0.0031305228	20.139328	-0.004043261	0.5923695	0.67018074	0.4000932	-0.00014689776	0.0139384	79.0	2787.1689717769623
139	0.0	9.701425	10.0	-10.0	188.64706	-0.020241572	2.2018955	10.864534	-12.443803	560000	-0.039764047	-0.0031231071	20.1016	-0.0038735073	0.5923695	0.67018074	0.39764038	0.0004103574	0.013640426	79.0	2796.90908408165
140	0.0	10.0	10.0	-10.0	264.18182	-0.009153646	2.0352836	11.470204	-12.736663	564000	-0.03956462	-0.0031226452	20.03753	-0.0037024815	0.57228917	0.6772089	0.3956462	0.00016900762	0.013809022	79.0	2967.038629770279
141	0.0	10.0	10.0	-10.0	221.38461	-0.01010267	1.9789224	13.001363	-14.668983	568000	-0.039332196	-0.0031119685	19.971397	-0.0035263698	0.57228917	0.6772089	0.393322	1.5492406e-06	0.013843068	79.0	2977.1183309555054
142	0.0	10.0	10.0	-10.0	187.06667	-0.008028739	2.1434789	12.891965	-13.944469	572000	-0.03909537	-0.003099962	19.9288	-0.003803889	0.57228917	0.6772089	0.3909537	0.00031008583	0.013550264	79.0	2986.904685497284
143	0.0	10.0	10.0	-10.0	207.0	-0.01468451	2.1834207	11.70989	-11.629225	576000	-0.038919028	-0.0030963335	19.88015	-0.0035794575	0.57228917	0.6772089	0.38919032	5.012949e-05	0.013543926	79.0	2997.474221229553
144	0.0	10.0	10.0	-10.0	259.1	0.000941666	2.0103183	11.454698	-13.517869	580000	-0.03869555	-0.0030899905	19.815441	-0.0035629272	0.57228917	0.6772089	0.3869555	0.00019272957	0.013518691	79.0	3007.7050642967224
145	0.0	10.0	10.0	-10.0	227.0	-0.005738059	2.2235274	11.1500025	-11.9551115	584000	-0.038472172	-0.0030973789	19.75423	-0.003419876	0.57228917	0.6772089	0.38472167	0.00019780571	0.013474948	79.0	3018.258383512497
146	0.0	10.0	10.0	-10.0	184.64285	-0.0132617755	1.8112469	11.79508	-12.024215	588000	-0.038258523	-0.003087261	19.714746	-0.0015789667	0.57228917	0.6772089	0.3825852	0.00012404102	0.013699072	79.0	3029.0303325653076
147	0.0	10.0	10.0	-10.0	205.5	0.02413213	2.0398219	11.186684	-13.607971	592000	-0.038051743	-0.003091937	19.660166	-0.0047159195	0.57228917	0.6772089	0.38051748	0.000490545	0.0136935925	79.0	3039.7293815612793
148	0.0	9.682458	10.0	-10.0	216.5	-0.019447539	2.2550855	12.057446	-12.122251	596000	-0.03783259	-0.003088285	19.610126	-0.0036195118	0.57228917	0.6772089	0.37832606	0.0003712198	0.013659633	79.0	3049.9130256175995
149	0.0	10.0	10.0	-10.0	219.46153	-0.011449845	1.8574438	11.671796	-12.633148	600000	-0.03766876	-0.0030697074	19.542576	-0.0031407673	0.57228917	0.6772089	0.37668777	0.000200812	0.013733733	79.0	3060.5326669216156
150	0.0	10.0	10.0	-10.0	178.76471	-0.011599513	2.2878535	10.954118	-11.814897	604000	-0.03749044	-0.0030690797	19.503033	-0.0032043457	0.5391566	0.6746988	0.3749043	0.00030600204	0.013466281	79.0	3242.5387320518494
151	0.0	9.660918	10.0	-10.0	217.06667	-0.0036967306	2.2905626	11.151776	-10.9116745	608000	-0.03729536	-0.0030669228	19.465195	-0.00325648	0.5391566	0.6746988	0.37295365	0.0002979324	0.013540679	79.0	3253.429059267044
152	0.0	10.0	10.0	-10.0	206.53847	-0.018034128	1.8220125	12.778406	-13.106577	612000	-0.037065756	-0.0030477792	19.414276	-0.0030787785	0.5391566	0.6746988	0.37065747	-0.00019700317	0.013598566	79.0	3264.272626876831
153	0.0	10.0	10.0	-10.0	257.07693	-0.010750226	2.1880534	13.340757	-12.830623	616000	-0.03686348	-0.003047961	19.364408	-0.0030199687	0.5391566	0.6746988	0.3686347	0.00014591876	0.013385951	79.0	3275.250440120697
154	0.0	9.534626	10.0	-10.0	242.0	-0.01434209	1.9483461	11.607001	-13.300695	620000	-0.036648568	-0.0030471582	19.305712	-0.0024404526	0.5391566	0.6746988	0.36648574	6.15145e-05	0.01361765	79.0	3286.2002470493317
155	0.0	9.486833	10.0	-10.0	289.3	-0.009989187	1.6643109	10.800585	-12.335148	624000	-0.03645656	-0.0030545208	19.24868	-0.0035715103	0.5391566	0.6746988	0.3645657	-0.00013925742	0.012680148	79.0	3296.8265252113342
156	0.0	8.944272	10.0	-10.0	265.8	-0.023535702	1.65609	12.247861	-11.777274	628000	-0.03637765	-0.0030379004	19.176254	-0.0028835933	0.5391566	0.6746988	0.36377653	0.00020837058	0.013422658	79.0	3307.6764352321625
157	0.0	10.0	10.0	-10.0	221.07692	-0.01631159	1.986892	11.827976	-11.269094	632000	-0.036144804	-0.0030402746	19.124838	-0.0028282802	0.5391566	0.6746988	0.36144808	0.00020108865	0.013074785	79.0	3318.706820487976
158	0.0	10.0	10.0	-10.0	233.92308	-0.012360234	1.9269451	12.252089	-12.293785	636000	-0.035930086	-0.003030625	19.072287	-0.002755801	0.5391566	0.6746988	0.35930085	0.00025290894	0.013097216	79.0	3329.2688546180725
159	0.0	10.0	10.0	-10.0	206.57143	0.003616656	2.0487652	12.587229	-12.238217	640000	-0.035718102	-0.0030278296	19.025185	-0.0028244655	0.5391566	0.6746988	0.35718098	8.484345e-05	0.01298486	79.0	3340.0531680583954
160	0.0	10.0	10.0	-10.0	203.0	-0.010673632	2.001071	11.73016	-11.565663	644000	-0.035529763	-0.0030261695	18.976864	-0.002175967	0.53112453	0.6726907	0.35529757	7.903907e-05	0.013016122	79.0	3529.165876865387
161	0.0	10.0	10.0	-10.0	225.58333	-0.014731985	1.6291978	12.620221	-10.982944	648000	-0.035336636	-0.0030648212	18.925467	-0.0028734207	0.53112453	0.6726907	0.3533664	0.00047009057	0.013941411	79.0	3540.1131477355957
162	0.0	10.0	10.0	-10.0	231.46153	-0.031665623	2.0647707	11.7171755	-13.922237	652000	-0.035094477	-0.0030074834	18.870018	0.00081221265	0.53112453	0.6726907	0.35094467	7.228926e-06	0.013191105	79.0	3551.2097058296204
163	0.0	10.0	10.0	-10.0	241.64285	-0.041333437	2.0903654	11.313855	-11.332263	656000	-0.03491574	-0.0031147841	18.846924	-0.0064131417	0.53112453	0.6726907	0.34915745	0.0005043465	0.014249004	79.0	3562.572476387024
164	0.0	10.0	10.0	-10.0	209.5625	-0.01906937	2.2934346	11.631184	-13.022348	660000	-0.034867663	-0.0030165284	18.811996	-0.0015827814	0.53112453	0.6726907	0.34867668	0.0003378054	0.013686414	79.0	3574.244791507721
165	0.0	10.0	10.0	-10.0	178.25	-0.042516217	2.1227448	12.446597	-13.6974535	664000	-0.034617487	-0.0030104716	18.766973	-0.0033928554	0.53112453	0.6726907	0.34617504	0.00023297856	0.013203715	79.0	3585.557524204254
166	0.0	10.0	10.0	-10.0	195.14285	-0.014291374	2.1266804	11.57444	-12.340586	668000	-0.03447138	-0.0029997975	18.73339	-0.0027046204	0.53112453	0.6726907	0.34471384	0.0003258395	0.013271506	79.0	3597.10573387146
167	0.0	10.0	10.0	-10.0	260.41666	-0.024796326	2.0408647	11.820151	-13.581447	672000	-0.03426593	-0.003000309	18.687605	-0.0020434062	0.53112453	0.6726907	0.34265935	9.366357e-05	0.013083768	79.0	3608.7566549777985
168	0.0	10.0	10.0	-10.0	271.63635	-0.0018004751	1.8509587	11.796198	-13.078674	676000	-0.034062024	-0.0030076858	18.638235	-0.0027898152	0.53112453	0.6726907	0.34062028	6.84647e-05	0.013381724	79.0	3620.243499517441
169	0.0	10.0	10.0	-10.0	214.5	-0.013326905	1.9703133	12.178169	-12.395347	680000	-0.033836808	-0.0029923667	18.590334	-0.0023911793	0.53112453	0.6726907	0.33836803	7.144944e-05	0.0129791545	79.0	3632.3316855430603
170	0.0	9.636241	10.0	-10.0	216.42857	-0.019497383	2.3585987	11.720404	-12.570456	684000	-0.033632834	-0.0029922295	18.561588	-0.0019922256	0.48895583	0.6490963	0.33632827	0.00037299117	0.013157894	79.0	3830.90491938591
171	0.0	10.0	10.0	-10.0	201.35294	0.012066057	2.2888815	12.092808	-11.962506	688000	-0.033421695	-0.002997122	18.54986	-0.0028149288	0.48895583	0.6490963	0.33421695	0.00023752742	0.013407302	79.0	3842.862365961075
172	0.0	10.0	10.0	-10.0	287.22223	-0.014869383	1.9891537	12.915322	-12.658018	692000	-0.033197332	-0.002987424	18.497091	-0.0022741954	0.48895583	0.6490963	0.33197328	-0.00027084159	0.013169962	79.0	3854.1375131607056
173	0.0	9.534626	10.0	-10.0	261.9091	-0.021969764	1.753386	11.351913	-12.944859	696000	-0.0330196	-0.0029849124	18.447199	0.0023930867	0.48895583	0.6490963	0.33019596	0.00025932703	0.013340928	79.0	3866.441129207611
174	0.0	10.0	10.0	-10.0	194.5	-0.058366127	2.0294898	12.354762	-12.299385	700000	-0.0328182	-0.0030630908	18.416079	-0.0070025125	0.48895583	0.6490963	0.32818204	0.00028846643	0.0148670105	79.0	3878.7557289600372
175	0.0	10.0	10.0	-10.0	215.92857	-0.018359065	1.9766462	11.560053	-12.451378	704000	-0.03267176	-0.0029844847	18.374424	-0.0021835964	0.48895583	0.6490963	0.3267176	0.0005509987	0.013484365	79.0	3890.933502674103
176	0.0	10.0	10.0	-10.0	265.0	-0.018863998	1.8437644	12.545554	-12.450985	708000	-0.032449063	-0.0029796686	18.357443	-0.0022125244	0.48895583	0.6490963	0.32449058	0.00027845494	0.013556636	79.0	3902.8961696624756
177	0.0	10.0	10.0	-10.0	233.46153	0.0012628912	2.0348642	11.931502	-12.191678	712000	-0.032232333	-0.0029807414	18.31852	-0.002137502	0.48895583	0.6490963	0.3223233	-4.8142043e-05	0.013530385	79.0	3915.5151646137238
178	0.0	10.0	10.0	-10.0	195.86667	-0.012862443	2.1102803	12.000988	-12.825191	716000	-0.032029282	-0.0029822607	18.297901	-0.0020891826	0.48895583	0.6490963	0.32029274	0.00021049155	0.013909859	79.0	3927.634422302246
179	0.0	10.0	10.0	-10.0	272.9	-0.023630014	1.9002293	11.768331	-13.209925	720000	-0.03181779	-0.0029862858	18.247257	-0.0022160213	0.48895583	0.6490963	0.31817797	0.00022794002	0.013820765	79.0	3939.9560289382935
180	0.0	9.258201	10.0	-10.0	268.57144	-0.01816337	1.5038338	10.876983	-11.089307	724000	-0.031610277	-0.002974432	18.179146	-0.0020011265	0.49698797	0.6676707	0.31610277	-4.7270285e-05	0.013615134	79.0	4133.428378582001
181	0.0	9.701425	10.0	-10.0	194.17647	-0.016899949	2.2074678	11.420922	-12.754459	728000	-0.031426277	-0.0029825391	18.160852	-0.002225558	0.49698797	0.6676707	0.3142628	0.00020883909	0.013749327	79.0	4146.040163516998
182	0.0	9.486833	10.0	-10.0	312.6	-0.015461053	1.612238	13.071068	-14.322078	732000	-0.031227037	-0.0029688154	18.116392	-0.0021181107	0.49698797	0.6676707	0.31227037	-0.0001593934	0.013547017	79.0	4158.952574968338
183	0.0	9.636241	10.0	-10.0	213.35715	-0.021151874	1.9987981	11.797676	-12.165524	736000	-0.031051876	-0.0029738033	18.073675	-0.0020097096	0.49698797	0.6676707	0.31051886	-7.039465e-05	0.013417629	79.0	4172.051776409149
184	0.0	9.574271	10.0	-10.0	284.91666	-0.017427778	2.0793018	11.527478	-13.475738	740000	-0.030856455	-0.0029676713	18.031975	-0.0019671123	0.49698797	0.6676707	0.30856454	0.00011743143	0.013209154	79.0	4184.698047399521
185	0.0	10.0	10.0	-10.0	202.26666	-0.008029034	2.1011996	11.769028	-14.007717	744000	-0.030666633	-0.0029681076	18.004833	-0.0021073024	0.49698797	0.6676707	0.30666634	0.00032356175	0.0132148275	79.0	4196.805966377258
186	0.0	10.0	10.0	-10.0	222.61539	-0.0134900715	1.9051012	12.50702	-13.922663	748000	-0.030479208	-0.002956927	17.976377	-0.002052943	0.49698797	0.6676707	0.30479214	0.00023055554	0.013257242	79.0	4209.605318069458
187	0.0	10.0	10.0	-10.0	208.3077	-0.014857055	1.885268	11.973597	-13.401438	752000	-0.030295841	-0.002958242	17.94484	-0.002011617	0.49698797	0.6676707	0.30295846	0.0003024071	0.0131827295	79.0	4223.018707513809
188	0.0	10.0	10.0	-10.0	195.4	-0.003173669	2.0480192	12.587347	-13.04102	756000	-0.030112969	-0.002946264	17.920448	-0.0020240147	0.49698797	0.6676707	0.3011296	-2.2867136e-05	0.013231486	79.0	4236.239568948746
189	0.0	10.0	10.0	-10.0	225.64285	-0.012713331	2.0534894	13.010634	-13.830014	760000	-0.029951215	-0.0029499503	17.89683	-0.0013370514	0.49698797	0.6676707	0.29951212	4.8164045e-05	0.013217165	79.0	4248.855097293854
190	0.0	10.0	10.0	-10.0	299.5	0.0075495075	1.7178468	12.717005	-12.725968	764000	-0.029766908	-0.0029592004	17.842035	0.00093809766	0.4759036	0.66516066	0.29766896	-1.3820206e-05	0.013334669	79.0	4448.170461893082
191	0.0	10.0	10.0	-10.0	201.85715	0.0012230792	1.9935267	12.303765	-12.138569	768000	-0.029580513	-0.0030861257	17.819128	-0.0055290856	0.4759036	0.66516066	0.29580507	0.00040559642	0.014940071	79.0	4461.428767442703
192	0.0	10.0	10.0	-10.0	188.73334	-0.0060781827	1.9749663	11.475828	-12.777914	772000	-0.0295878	-0.0029412725	17.791544	-0.0017665228	0.4759036	0.66516066	0.29587802	-1.7868908e-05	0.013420156	79.0	4474.833053350449
193	0.0	10.0	10.0	-10.0	281.0	-0.025033785	2.0904164	12.354039	-12.466822	776000	-0.029364223	-0.0029457079	17.75997	-0.0020729702	0.4759036	0.66516066	0.2936422	-0.00015532099	0.013441921	79.0	4487.946408510208
194	0.0	10.0	10.0	-10.0	195.3125	-0.024126824	1.9559077	12.139483	-12.860459	780000	-0.029161826	-0.0029328717	17.741781	-0.0021711986	0.4759036	0.66516066	0.29161823	0.00035502095	0.0133203715	79.0	4501.208575487137
195	0.0	9.607689	10.0	-10.0	214.0	-0.01611211	1.7777066	10.829075	-12.112263	784000	-0.02897887	-0.002926589	17.70978	-0.001964887	0.4759036	0.66516066	0.28978863	0.00034036685	0.013158567	79.0	4514.212942361832
196	0.0	10.0	10.0	-10.0	265.5	-0.016933743	1.9355733	12.237315	-12.353791	788000	-0.028809518	-0.002935507	17.671541	-0.001897494	0.4759036	0.66516066	0.2880951	0.00033485636	0.013487472	79.0	4527.862865924835
197	0.0	10.0	10.0	-10.0	244.85715	-0.009792482	1.8430637	11.681667	-12.665581	792000	-0.028615052	-0.0029343227	17.657318	0.0039949417	0.4759036	0.66516066	0.28615046	0.00042420975	0.013404188	79.0	4540.820634126663
198	0.0	9.607689	10.0	-10.0	233.0	0.06055884	2.0138533	13.142959	-12.962204	796000	-0.02843277	-0.0030035765	17.624846	-0.007838885	0.4759036	0.66516066	0.28432772	0.00027290746	0.014040423	79.0	4553.518057823181
199	0.0	10.0	10.0	-10.0	215.06667	-0.006844239	2.0061822	12.083394	-13.249056	800000	-0.02822917	-0.0029293867	17.600332	-0.0018510818	0.4759036	0.66516066	0.28229165	0.0002922937	0.013386511	79.0	4567.54404258728
200	0.0	10.0	10.0	-10.0	250.76923	-0.016919252	2.0071564	13.105575	-12.286395	804000	-0.028061949	-0.0029212327	17.573175	-0.0018488566	0.45883536	0.66064256	0.28061938	-3.1456224e-05	0.013063437	79.0	4775.760710477829
201	0.0	10.0	10.0	-10.0	198.58333	-0.016826836	1.8454424	11.172679	-13.769819	808000	-0.027922705	-0.002916041	17.545275	-0.0019111633	0.45883536	0.66064256	0.27922705	-0.00020928944	0.013301668	79.0	4788.942032337189
202	0.0	10.0	10.0	-10.0	218.13333	-0.006079841	2.1177437	12.12791	-12.08192	812000	-0.027753545	-0.0029130122	17.525167	-0.0018326441	0.45883536	0.66064256	0.27753535	0.0002417591	0.013419825	79.0	4802.853875160217
203	0.0	9.660918	10.0	-10.0	208.66667	-0.013980681	1.9439185	11.38764	-11.251262	816000	-0.027586738	-0.0029091546	17.495176	-0.0018472672	0.45883536	0.66064256	0.27586743	9.2599796e-05	0.01344359	79.0	4816.224509239197
204	0.0	10.0	10.0	-10.0	217.9	-0.022176687	1.8273052	11.957017	-11.469739	820000	-0.02742956	-0.0029072743	17.453825	-0.0017738342	0.45883536	0.66064256	0.27429554	-8.096131e-05	0.013393882	79.0	4829.492771625519
205	0.0	9.682458	10.0	-10.0	214.375	-0.004992315	2.29698	11.412525	-11.912358	824000	-0.027260648	-0.0029104569	17.431751	0.00066947937	0.45883536	0.66064256	0.27260655	0.00016100051	0.013200093	79.0	4843.352689504623
206	0.0	9.636241	10.0	-10.0	255.92857	0.032063592	2.0576053	12.003546	-11.886167	828000	-0.027084311	-0.0029525852	17.405771	-0.004318873	0.45883536	0.66064256	0.27084318	0.0003437868	0.013934224	79.0	4857.112593173981
207	0.0	10.0	10.0	-10.0	205.78572	-0.019553864	2.227004	12.734494	-11.924692	832000	-0.026960574	-0.0028917624	17.378311	-0.0017757416	0.45883536	0.66064256	0.26960567	2.8279765e-05	0.013523139	79.0	4871.236597537994
208	0.0	10.0	10.0	-10.0	295.9091	-0.013427527	2.1600816	12.003689	-12.875842	836000	-0.02678758	-0.0028839295	17.345953	-0.0017029444	0.45883536	0.66064256	0.26787576	0.0002846371	0.013324329	79.0	4884.328044891357
209	0.0	10.0	10.0	-10.0	244.46666	-0.018173466	2.1602638	12.103474	-12.991556	840000	-0.026641259	-0.0028792138	17.330496	0.0033419926	0.45883536	0.66064256	0.2664125	0.00064500765	0.013254922	79.0	4897.837366819382
210	0.0	10.0	10.0	-10.0	231.28572	0.04488287	2.1971004	12.811098	-12.5355015	844000	-0.02651299	-0.0030338122	17.31027	-0.0070749917	0.4086345	0.6485944	0.26513	0.00019999621	0.015352438	79.0	5113.076887369156
211	0.0	10.0	10.0	-10.0	229.6923	-0.014426927	1.8260734	12.49405	-13.9779825	848000	-0.02636017	-0.0028694354	17.28946	-0.0018148422	0.4086345	0.6485944	0.26360163	0.00038190847	0.013740745	79.0	5127.324923992157
212	0.0	10.0	10.0	-10.0	278.63635	-0.0049367878	1.8541409	12.698534	-13.553224	852000	-0.026189014	-0.0028660344	17.253708	-0.0016619364	0.4086345	0.6485944	0.2618901	-5.464634e-05	0.013413648	79.0	5141.6898765563965
213	0.0	10.0	10.0	-10.0	219.0	-0.019218147	2.1381133	12.645845	-13.502545	856000	-0.026026921	-0.0028761607	17.22867	-0.0019229254	0.4086345	0.6485944	0.26026925	0.00041729864	0.0135357315	79.0	5155.960533380508
214	0.0	10.0	10.0	-10.0	210.66667	-0.010257908	1.9649836	12.183651	-13.384712	860000	-0.02585464	-0.0028700344	17.195177	-0.00177447	0.4086345	0.6485944	0.2585463	0.000172985	0.013614195	79.0	5170.384213447571
215	0.0	10.0	10.0	-10.0	291.54544	-0.004375045	1.804666	11.545145	-11.812459	864000	-0.025683092	-0.0028598954	17.166971	-0.0017404556	0.4086345	0.6485944	0.25683096	0.00048072403	0.012824167	79.0	5184.936911821365
216	0.0	10.0	10.0	-10.0	244.45454	-0.030912373	1.8685323	11.785245	-13.211728	868000	-0.025550256	-0.002854762	17.135674	-0.0009126663	0.4086345	0.6485944	0.25550246	0.00012432654	0.013129489	79.0	5199.342386484146
217	0.0	10.0	10.0	-10.0	219.5	-0.023491127	1.8486897	12.853013	-12.271446	872000	-0.025420288	-0.0028735471	17.108315	-0.0025698345	0.4086345	0.6485944	0.25420293	-0.00013219049	0.013275891	79.0	5214.29522228241
218	0.0	10.0	10.0	-10.0	258.75	-0.01153171	2.0754664	12.468254	-12.435652	876000	-0.02534774	-0.0028475577	17.077562	-0.00068632764	0.4086345	0.6485944	0.25347736	5.1294493e-05	0.013046152	79.0	5229.128089904785
219	0.0	9.607689	10.0	-10.0	246.61539	-0.050157264	2.1354027	11.662747	-13.1527405	880000	-0.025172548	-0.0028542576	17.050333	0.00028006235	0.4086345	0.6485944	0.25172544	-1.7265984e-05	0.013247338	79.0	5244.035230636597
220	0.0	10.0	10.0	-10.0	216.92857	-0.012010531	1.9124162	12.061145	-12.55312	884000	-0.02498696	-0.002979119	17.03457	-0.004831632	0.39859438	0.6385543	0.24986959	-0.00010829741	0.015257905	79.0	5457.394375085831
221	0.0	9.636241	10.0	-10.0	200.71428	0.008873071	2.3585522	11.415539	-11.65344	888000	-0.024999639	-0.0028592537	17.002386	-0.0016829172	0.39859438	0.6385543	0.2499963	0.00043792467	0.013165756	79.0	5471.9832582473755
222	0.0	9.534626	10.0	-10.0	269.27274	-0.009150995	1.7807612	12.010768	-11.636863	892000	-0.0248147	-0.0028642546	16.968435	-0.0016622543	0.39859438	0.6385543	0.24814701	-0.00016272924	0.013063512	79.0	5486.446355581284
223	0.0	10.0	10.0	-10.0	214.0	-0.01095504	1.97655	12.66176	-14.451854	896000	-0.024637623	-0.0028528215	16.941786	-0.0013392767	0.39859438	0.6385543	0.24637616	7.490575e-05	0.012744888	79.0	5501.692340135574
224	0.0	10.0	10.0	-10.0	258.83334	-0.028624184	2.0324998	13.472304	-12.726114	900000	-0.02449367	-0.0028481504	16.918997	-0.0020068486	0.39859438	0.6385543	0.2449366	8.419453e-05	0.013004671	79.0	5516.567733764648
