Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	DeltaLossPi	LossV	DeltaLossV	EvalWin	EvalScore	Entropy	KL	ClipFrac	StopIter	Time
108	0.0	10.0	10.0	-10.0	153.54546	0.00020686451	2.7575026	12.566906	-12.325268	436000	-0.04591581	-0.00350616	23.87703	-0.008509318	0.5461847	0.6375502	0.4591581	0.00022037397	0.016149176	79.0	1695.345981836319
109	0.0	10.0	10.0	-10.0	143.5	-0.031844016	2.4744673	11.4623995	-13.225611	440000	-0.045624446	-0.0034994364	23.813133	-0.004855156	0.5461847	0.6375502	0.45624447	0.0003595616	0.01535854	79.0	1703.4639687538147
110	0.0	10.0	10.0	-10.0	158.30435	-0.08231857	2.874725	12.531916	-12.746164	444000	-0.04546933	-0.0034699943	23.770845	-0.016127905	0.55421686	0.6571285	0.4546934	0.0006056285	0.015275411	79.0	1876.6304721832275
111	0.0	10.0	10.0	-10.0	190.6842	-0.007667576	2.6202836	13.121895	-12.589954	448000	-0.04523773	-0.0034834594	23.69987	-0.009548823	0.55421686	0.6571285	0.45237735	0.0004011369	0.01568868	79.0	1885.0265638828278
112	0.0	10.0	10.0	-10.0	136.52	-0.0026570072	2.9353101	12.952101	-12.177616	452000	-0.044941526	-0.0034768619	23.675676	-0.009376208	0.55421686	0.6571285	0.44941512	-5.4072996e-05	0.01577684	79.0	1893.7087063789368
113	0.0	10.0	10.0	-10.0	141.6842	-0.016311025	2.736737	11.63552	-12.401509	456000	-0.044672783	-0.003476495	23.607826	-0.008986791	0.55421686	0.6571285	0.44672784	0.00037799324	0.015898574	79.0	1902.4616339206696
114	0.0	10.0	10.0	-10.0	165.0	0.006487178	2.5698314	13.312201	-13.086285	460000	-0.044406142	-0.0034884277	23.5344	-0.008827846	0.55421686	0.6571285	0.4440615	0.00042345226	0.015838666	79.0	1911.119903087616
115	0.0	10.0	10.0	-10.0	136.39131	0.006128171	2.7572467	12.505846	-13.742667	464000	-0.044128835	-0.0034890615	23.482058	-0.008922577	0.55421686	0.6571285	0.44128832	2.4046181e-05	0.015962081	79.0	1920.1628112792969
116	0.0	10.0	10.0	-10.0	140.69565	-0.020431789	2.9058444	13.121617	-13.720927	468000	-0.043859903	-0.0034824752	23.41614	-0.0088377	0.55421686	0.6571285	0.43859887	0.00030272067	0.01568342	79.0	1929.1440711021423
117	0.0	10.0	10.0	-10.0	115.42308	-0.00052829896	2.9059708	12.2597	-12.241121	472000	-0.043583345	-0.0034792218	23.382078	-0.00756073	0.55421686	0.6571285	0.43583348	0.00034193927	0.01585908	79.0	1938.168802022934
118	0.0	10.0	10.0	-10.0	156.22728	0.027714238	2.8735647	12.838084	-12.916648	476000	-0.043320466	-0.0034858591	23.341028	-0.010053317	0.55421686	0.6571285	0.43320465	0.0005107015	0.015869861	79.0	1946.7162072658539
119	0.0	10.0	10.0	-10.0	124.44	-0.013384559	2.6812437	12.59682	-13.28541	480000	-0.043069303	-0.0034706488	23.305937	-0.008865993	0.55421686	0.6571285	0.43069312	0.00033422105	0.015767852	79.0	1955.6371219158173
120	0.0	10.0	10.0	-10.0	145.17392	-0.010325964	2.7988877	12.259793	-13.127533	484000	-0.042831425	-0.0034708332	23.272207	-0.008613269	0.561245	0.6671687	0.4283142	8.474079e-05	0.015959142	79.0	2134.1882741451263
121	0.0	10.0	10.0	-10.0	125.40741	-0.0062141907	3.1795242	12.105942	-11.96925	488000	-0.04256944	-0.0034690518	23.26362	-0.008909862	0.561245	0.6671687	0.4256942	-3.5508147e-05	0.016166782	79.0	2143.0866277217865
122	0.0	10.0	10.0	-10.0	129.88889	-0.005169186	2.9124599	12.927895	-12.058456	492000	-0.042303547	-0.0034475613	23.24674	-0.008483251	0.561245	0.6671687	0.42303553	4.629673e-05	0.015781024	79.0	2152.122013568878
123	0.0	10.0	10.0	-10.0	167.22728	-0.01750476	2.8012516	12.177154	-12.426109	496000	-0.042053983	-0.0034427226	23.190126	-0.008524259	0.561245	0.6671687	0.42053995	0.00020895452	0.015802093	79.0	2161.5312464237213
124	0.0	10.0	10.0	-10.0	116.55556	-0.0037871762	2.9056509	12.804776	-12.697431	500000	-0.04180177	-0.003442935	23.19533	-0.008749962	0.561245	0.6671687	0.41801766	0.00036207188	0.015937937	79.0	2171.127657175064
125	0.0	10.0	10.0	-10.0	172.2	-0.00021082348	2.6944108	12.623063	-11.831718	504000	-0.041556757	-0.0034345326	23.145584	-0.008644104	0.561245	0.6671687	0.41556764	-0.00019541495	0.015838258	79.0	2180.862692117691
126	0.0	10.0	10.0	-10.0	156.25	-0.019674256	2.705902	12.478304	-13.474974	508000	-0.04132506	-0.0034298506	23.080652	-0.00853157	0.561245	0.6671687	0.41325048	-0.00015784548	0.015885966	79.0	2189.9637508392334
127	0.0	10.0	10.0	-10.0	178.11111	-0.0045335204	2.7990067	11.543839	-12.81325	512000	-0.041078076	-0.003429436	23.026098	-0.008396785	0.561245	0.6671687	0.41078076	-0.00010907706	0.015805846	79.0	2199.463521003723
128	0.0	10.0	10.0	-10.0	125.39286	-0.0019002749	2.8264232	11.830899	-12.36882	516000	-0.040834364	-0.0034339118	23.006866	-0.008645058	0.561245	0.6671687	0.40834364	0.00035988164	0.015966548	79.0	2208.7939064502716
129	0.0	10.0	10.0	-10.0	177.3158	0.014930675	2.685232	12.088868	-13.139082	520000	-0.04058902	-0.003422567	22.942095	-0.008454959	0.561245	0.6671687	0.40589026	9.695271e-05	0.015580966	79.0	2218.3285207748413
130	0.0	10.0	10.0	-10.0	178.76471	-0.010572976	2.4707341	12.522651	-13.216033	524000	-0.04033102	-0.0034158255	22.868876	-0.008327802	0.55020076	0.6601406	0.4033103	-4.1639058e-05	0.015473489	79.0	2398.272996902466
131	0.0	10.0	10.0	-10.0	165.0	-0.023514625	2.6628141	12.301985	-12.984626	528000	-0.040073242	-0.0034090888	22.812105	-0.0083049135	0.55020076	0.6601406	0.40073237	0.0004575937	0.015442525	79.0	2407.718826532364
132	0.0	10.0	10.0	-10.0	181.0	-0.020630663	2.699583	11.731567	-12.134939	532000	-0.039829236	-0.0034109813	22.767763	-0.008515676	0.55020076	0.6601406	0.3982923	0.00012202404	0.015493877	79.0	2417.0884640216827
133	0.0	10.0	10.0	-10.0	146.5	-0.010690989	2.390957	12.209286	-12.692493	536000	-0.039578687	-0.0034059596	22.708374	-0.008355777	0.55020076	0.6601406	0.3957868	0.00017810245	0.015564072	79.0	2427.279473543167
134	0.0	10.0	10.0	-10.0	167.90475	-0.009244271	2.6157703	12.0235405	-12.097841	540000	-0.039341297	-0.0034008652	22.670105	-0.008352916	0.55020076	0.6601406	0.39341295	0.00028525628	0.015400586	79.0	2436.9157226085663
135	0.0	10.0	10.0	-10.0	134.0	-0.014110529	2.792442	12.153522	-11.865586	544000	-0.03909881	-0.0033918228	22.658096	-0.008375485	0.55020076	0.6601406	0.39098823	0.00018432234	0.015429952	79.0	2447.2048399448395
136	0.0	10.0	10.0	-10.0	131.52	0.00262659	2.9422207	12.709725	-12.723682	548000	-0.038870152	-0.0033901173	22.610931	-0.008142154	0.55020076	0.6601406	0.38870153	8.839226e-06	0.015247912	79.0	2457.316153526306
137	0.0	10.0	10.0	-10.0	172.89473	-0.024945814	2.6006727	11.973227	-12.278706	552000	-0.038621623	-0.0033871916	22.546774	-0.008404414	0.55020076	0.6601406	0.3862163	4.16408e-05	0.015182756	79.0	2467.671012401581
138	0.0	10.0	10.0	-10.0	170.2381	-0.017652616	2.8201623	12.936603	-12.502925	556000	-0.03837829	-0.0033714566	22.500479	-0.007604281	0.55020076	0.6601406	0.38378295	7.961143e-05	0.015029418	79.0	2477.7358462810516
139	0.0	10.0	10.0	-10.0	187.27777	0.0048077204	2.6453412	12.073156	-12.461063	560000	-0.0381626	-0.0033840325	22.43902	-0.008905728	0.55020076	0.6601406	0.38162604	9.2006194e-05	0.015319784	79.0	2488.112648010254
140	0.0	10.0	10.0	-10.0	141.36363	-0.017650537	2.7465694	13.594729	-12.378943	564000	-0.037924245	-0.003354298	22.408468	-0.008206685	0.55923694	0.6716868	0.37924254	-9.536425e-05	0.014992829	79.0	2672.26353931427
141	0.0	10.0	10.0	-10.0	187.21053	0.015489821	2.8628905	11.358673	-13.471539	568000	-0.037699606	-0.003347236	22.372004	-0.008264224	0.55923694	0.6716868	0.37699604	0.00032454464	0.014918968	79.0	2682.8729977607727
142	0.0	10.0	10.0	-10.0	158.59091	-0.002931875	2.6670103	12.910284	-13.064888	572000	-0.037466634	-0.0033454075	22.317476	-0.0081106825	0.55923694	0.6716868	0.37466645	0.00056208344	0.014922265	79.0	2692.843296766281
143	0.0	10.0	10.0	-10.0	193.72223	-0.0035408176	2.3990808	13.545367	-12.532943	576000	-0.03724532	-0.0033367164	22.254934	-0.007938385	0.55923694	0.6716868	0.3724532	0.0005152197	0.014862952	79.0	2703.0635957717896
144	0.0	10.0	10.0	-10.0	164.43478	-0.002823381	2.6395273	13.200565	-11.556476	580000	-0.037023816	-0.0033365258	22.214727	-0.0078023276	0.55923694	0.6716868	0.3702381	0.0002283532	0.014939077	79.0	2713.722510099411
145	0.0	10.0	10.0	-10.0	173.6842	-0.017467521	2.5756104	12.210128	-12.436708	584000	-0.0367835	-0.0033252642	22.155594	-0.0075626373	0.55923694	0.6716868	0.36783496	0.00011780466	0.014737341	79.0	2724.7449374198914
146	0.0	10.0	10.0	-10.0	172.57895	-0.010960782	2.6303341	13.390357	-12.088995	588000	-0.036557153	-0.0033183794	22.119776	-0.0073391595	0.55923694	0.6716868	0.36557147	-9.6560914e-05	0.014508557	79.0	2735.288698911667
147	0.0	10.0	10.0	-10.0	164.04762	-0.0075142053	2.6952422	12.8370285	-13.561998	592000	-0.036342125	-0.0033233736	22.078016	-0.0072695413	0.55923694	0.6716868	0.36342117	0.00026284365	0.0145407235	79.0	2746.0721979141235
148	0.0	10.0	10.0	-10.0	163.22728	-0.014157474	2.6124802	11.807513	-13.06791	596000	-0.036124192	-0.0033152767	22.04151	-0.0071468353	0.55923694	0.6716868	0.36124197	-5.905007e-06	0.014642999	79.0	2756.230409145355
149	0.0	10.0	10.0	-10.0	159.71428	-0.021316355	3.0830553	12.004042	-12.125485	600000	-0.035895754	-0.0033123456	21.999445	-0.0071372986	0.55923694	0.6716868	0.35895762	0.00017910775	0.014598765	79.0	2767.509989500046
150	0.0	10.0	10.0	-10.0	167.85715	-0.012017165	3.011505	12.140902	-12.549374	604000	-0.035676043	-0.003303773	21.956373	-0.0064808526	0.51506025	0.6531125	0.35676038	0.00022964855	0.014611465	79.0	2959.526999473572
151	0.0	10.0	10.0	-10.0	139.38461	-0.026197618	2.7629554	12.965571	-12.8292055	608000	-0.035465907	-0.00332299	21.931635	-0.007382393	0.51506025	0.6531125	0.35465908	0.00010550554	0.015201057	79.0	2969.7854957580566
152	0.0	10.0	10.0	-10.0	197.52942	-0.012319532	2.4914124	13.5136175	-13.000673	612000	-0.03524776	-0.0032936335	21.877798	-0.0013678869	0.51506025	0.6531125	0.35247764	9.503164e-05	0.014636368	79.0	2980.915681362152
153	0.0	10.0	10.0	-10.0	138.08696	0.053975437	2.8126087	12.196451	-13.071523	616000	-0.03503433	-0.0033354883	21.849714	-0.012506803	0.51506025	0.6531125	0.35034338	-0.00030068876	0.015149078	79.0	2991.9709866046906
154	0.0	10.0	10.0	-10.0	155.52632	-0.0152443545	2.6850452	12.011804	-13.916467	620000	-0.034864984	-0.0032838471	21.800339	-0.006189982	0.51506025	0.6531125	0.34864977	0.00021628659	0.014441053	79.0	3002.7836067676544
155	0.0	10.0	10.0	-10.0	184.0	-0.04475264	2.4083424	12.882347	-12.434076	624000	-0.03465539	-0.0032762692	21.746767	-0.007447561	0.51506025	0.6531125	0.34655395	-4.7278503e-05	0.014451952	79.0	3013.4789884090424
156	0.0	10.0	10.0	-10.0	155.6842	-0.029261978	2.3413746	11.921132	-13.3954935	628000	-0.03445782	-0.0032838576	21.702988	-0.0064926147	0.51506025	0.6531125	0.34457824	0.00014577183	0.014741653	79.0	3024.193340063095
157	0.0	9.718253	10.0	-10.0	200.72223	-0.014405895	2.579174	12.34294	-12.298244	632000	-0.034240257	-0.0032770652	21.666307	-0.0063975654	0.51506025	0.6531125	0.3424026	0.00013963491	0.014646766	79.0	3035.090733528137
158	0.0	10.0	10.0	-10.0	198.2	-0.011250968	2.658773	12.265679	-13.411518	636000	-0.034030862	-0.003276327	21.607864	-0.0031369526	0.51506025	0.6531125	0.34030867	6.903972e-06	0.014565666	79.0	3046.1636028289795
159	0.0	10.0	10.0	-10.0	173.3158	0.032161906	2.518819	12.31204	-11.55213	640000	-0.033815976	-0.0032951478	21.567583	-0.009269397	0.51506025	0.6531125	0.3381597	-4.9888426e-06	0.014326827	79.0	3057.445164680481
160	0.0	10.0	10.0	-10.0	141.95653	-0.0148667395	2.934647	11.839272	-12.501585	644000	-0.033656474	-0.0032652281	21.539701	-0.0061241784	0.5251004	0.65813255	0.3365647	0.00018823765	0.014821499	79.0	3251.496983528137
161	0.0	10.0	10.0	-10.0	159.63158	-0.0052967453	2.4798098	12.140807	-13.038754	648000	-0.033452436	-0.0032668568	21.505789	-0.0004711151	0.5251004	0.65813255	0.3345243	3.0124758e-05	0.015003431	79.0	3262.7573659420013
162	0.0	10.0	10.0	-10.0	169.89473	-0.058306452	2.6357465	12.037596	-13.046673	652000	-0.033248004	-0.003355249	21.474915	-0.011648178	0.5251004	0.65813255	0.33248007	0.00045550746	0.016563343	79.0	3273.63801074028
163	0.0	10.0	10.0	-10.0	177.55556	-0.021239165	2.413404	13.53359	-12.29991	656000	-0.0330448	-0.0032308518	21.423605	-0.006254514	0.5251004	0.65813255	0.33044794	-1.6680657e-05	0.014818936	79.0	3284.503620147705
164	0.0	10.0	10.0	-10.0	237.35715	-0.03998198	2.2379572	13.709436	-12.908927	660000	-0.03284294	-0.0032356598	21.370691	-0.0058959327	0.5251004	0.65813255	0.32842952	0.0004119467	0.015055965	79.0	3295.7379257678986
165	0.0	10.0	10.0	-10.0	167.8421	-0.03498961	2.6335201	11.956824	-12.478678	664000	-0.032649294	-0.0032376058	21.328669	-0.0059140525	0.5251004	0.65813255	0.32649294	4.1924166e-05	0.015201195	79.0	3307.3718135356903
166	0.0	10.0	10.0	-10.0	138.14285	0.006349718	2.8966	12.766185	-11.835254	668000	-0.032448817	-0.0032362498	21.291735	-0.005962372	0.5251004	0.65813255	0.32448816	-9.347093e-06	0.014998532	79.0	3318.3869438171387
167	0.0	10.0	10.0	-10.0	153.05	-0.01875509	2.3745399	13.392326	-12.209918	672000	-0.032259997	-0.0032273475	21.248117	-0.0057293572	0.5251004	0.65813255	0.3226	0.0003434612	0.014980756	79.0	3329.7572882175446
168	0.0	10.0	10.0	-10.0	146.91304	-0.0051676575	2.7869182	13.5051775	-13.063304	676000	-0.032075748	-0.0032273612	21.22323	-0.005695025	0.5251004	0.65813255	0.32075736	0.0004955362	0.015038707	79.0	3341.619830608368
169	0.0	10.0	10.0	-10.0	155.45	-0.01885772	2.7649677	11.924918	-12.660582	680000	-0.031887304	-0.0032131958	21.198364	-0.00080776215	0.5251004	0.65813255	0.31887308	5.37959e-05	0.01470073	79.0	3353.856631040573
170	0.0	10.0	10.0	-10.0	164.4	-0.064123295	2.845711	12.6324415	-12.46224	684000	-0.031708885	-0.00322577	21.170565	-0.010460854	0.5060241	0.65210843	0.3170888	0.0002525034	0.015276241	79.0	3554.1250874996185
171	0.0	10.0	10.0	-10.0	173.6842	-0.0020726998	2.822056	13.595618	-11.409085	688000	-0.031535108	-0.0032081113	21.124115	-0.005587578	0.5060241	0.65210843	0.31535113	7.399847e-05	0.01486661	79.0	3565.3093223571777
172	0.0	10.0	10.0	-10.0	161.6842	-0.0020724935	2.567267	13.936119	-12.984542	692000	-0.031344716	-0.003205682	21.0933	-0.00522391	0.5060241	0.65210843	0.31344712	0.00021876063	0.014911587	79.0	3577.3077516555786
173	0.0	10.0	10.0	-10.0	184.88235	-0.013723614	2.5667865	13.061627	-11.861403	696000	-0.031151026	-0.003202148	21.042429	-0.0035190582	0.5060241	0.65210843	0.3115102	3.482899e-06	0.0145742	79.0	3589.3426990509033
174	0.0	10.0	10.0	-10.0	169.28572	-0.046278812	3.062189	11.740465	-12.535548	700000	-0.030985093	-0.0031946732	21.017935	-0.007932981	0.5060241	0.65210843	0.30985084	0.00022782625	0.014753326	79.0	3600.9692013263702
175	0.0	10.0	10.0	-10.0	152.9	-0.007018799	2.938448	14.131773	-12.689163	704000	-0.030810691	-0.0032003776	20.984148	-0.005631129	0.5060241	0.65210843	0.30810687	-7.147834e-05	0.015048429	79.0	3613.391768693924
176	0.0	10.0	10.0	-10.0	167.2	-0.0077454043	2.0360968	11.3862095	-13.286394	708000	-0.03062976	-0.003201551	20.949	-0.005415281	0.5060241	0.65210843	0.30629763	0.00017886143	0.015297077	79.0	3625.7284824848175
177	0.0	10.0	10.0	-10.0	116.46429	-0.006170545	2.8840258	12.525061	-13.266468	712000	-0.03044354	-0.0031987864	20.950167	-0.005314509	0.5060241	0.65210843	0.30443543	0.000121758065	0.01519005	79.0	3638.3760600090027
178	0.0	10.0	10.0	-10.0	125.18519	-0.020433364	2.8579452	12.692189	-13.203722	716000	-0.030274823	-0.0031817432	20.935074	-0.003311793	0.5060241	0.65210843	0.30274808	-5.942622e-05	0.014894783	79.0	3650.4786262512207
179	0.0	10.0	10.0	-10.0	199.64706	-0.008011247	2.5280483	12.147756	-12.935351	720000	-0.030099576	-0.003252047	20.900316	-0.007671356	0.5060241	0.65210843	0.30099583	0.00036673725	0.015904099	79.0	3662.9097537994385
180	0.0	10.0	10.0	-10.0	204.5625	-0.011294782	2.6595178	12.544982	-12.884628	724000	-0.029927835	-0.0031796268	20.855959	-0.005315145	0.49799195	0.6490964	0.2992783	0.00047483156	0.014960404	79.0	3863.9845514297485
181	0.0	10.0	10.0	-10.0	187.35294	-0.023326332	2.405685	12.5407715	-12.976719	728000	-0.02975895	-0.0031699568	20.8178	-0.005269686	0.49799195	0.6490964	0.29758957	0.00047532804	0.014852765	79.0	3875.965700864792
182	0.0	10.0	10.0	-10.0	162.09525	0.012670404	2.8473458	12.352821	-12.955674	732000	-0.029586038	-0.0031843383	20.783377	-0.0054680505	0.49799195	0.6490964	0.29586038	0.00012309435	0.014986298	79.0	3888.4803552627563
183	0.0	10.0	10.0	-10.0	183.44444	-0.011736573	2.3215241	12.815317	-14.699481	736000	-0.029426431	-0.0031712588	20.758795	-0.0053695044	0.49799195	0.6490964	0.29426435	0.000324067	0.014801486	79.0	3901.4309532642365
184	0.0	10.0	10.0	-10.0	180.66667	-0.0063545937	2.5466905	12.693013	-12.730422	740000	-0.029258272	-0.0031705385	20.722458	-0.005262057	0.49799195	0.6490964	0.2925828	0.00029779246	0.014845927	79.0	3914.6812977790833
185	0.0	10.0	10.0	-10.0	162.7619	-0.0055748443	2.4897842	13.142581	-11.760584	744000	-0.029094322	-0.0031663158	20.701942	-0.0051495233	0.49799195	0.6490964	0.29094324	-3.4018692e-06	0.014832709	79.0	3927.420535802841
186	0.0	10.0	10.0	-10.0	138.38461	-0.013592084	2.6918504	12.80534	-13.47871	748000	-0.02892966	-0.0031781057	20.700552	-0.0055942535	0.49799195	0.6490964	0.28929654	8.527882e-05	0.0150618525	79.0	3939.397462129593
187	0.0	10.0	10.0	-10.0	145.8	-0.037129845	2.8333437	12.815734	-13.037784	752000	-0.028751967	-0.0031517472	20.66138	-0.0048249564	0.49799195	0.6490964	0.2875196	0.00041507426	0.014602368	79.0	3951.9907641410828
188	0.0	10.0	10.0	-10.0	231.1875	-0.025394497	2.7569716	12.81654	-13.473393	756000	-0.028591296	-0.0031859446	20.627682	-0.0029010773	0.49799195	0.6490964	0.2859129	1.2572593e-05	0.015278506	79.0	3964.6116876602173
189	0.0	10.0	10.0	-10.0	193.82353	-0.062062774	2.4217563	12.028455	-12.149547	760000	-0.028416812	-0.0031451357	20.590364	-0.008722941	0.49799195	0.6490964	0.28416824	0.00020563626	0.014633712	79.0	3977.6905307769775
190	0.0	10.0	10.0	-10.0	150.8	-0.006523811	2.5965946	12.60407	-13.139884	764000	-0.028268404	-0.0031537793	20.556837	-0.003710429	0.5	0.64608437	0.28268397	0.0003638412	0.014798176	79.0	4167.870903491974
191	0.0	10.0	10.0	-10.0	189.76471	-0.013203969	2.6328018	12.286432	-13.738187	768000	-0.028111337	-0.003212712	20.51749	-0.006328901	0.5	0.64608437	0.28111324	1.7677206e-05	0.0158557	79.0	4180.876984596252
192	0.0	10.0	10.0	-10.0	164.36842	0.006405272	2.7620695	12.524928	-11.947772	772000	-0.027932605	-0.0031612606	20.486002	-0.0062093735	0.5	0.64608437	0.27932596	7.886433e-05	0.015180335	79.0	4194.123524188995
193	0.0	10.0	10.0	-10.0	143.0	-0.01887688	2.7037978	14.007896	-12.87287	776000	-0.02777873	-0.0031368018	20.478186	-0.0056352615	0.5	0.64608437	0.27778727	0.00021230592	0.014903434	79.0	4207.279313802719
194	0.0	10.0	10.0	-10.0	197.78572	-0.01684978	2.2221212	11.661693	-12.90886	780000	-0.02762583	-0.0031385769	20.437645	-0.0037256877	0.5	0.64608437	0.27625832	0.00014772636	0.0149867805	79.0	4220.806706190109
195	0.0	10.0	10.0	-10.0	214.13333	-0.06283697	2.3780286	12.442638	-13.650995	784000	-0.027470982	-0.0031187823	20.404627	-0.0073038735	0.5	0.64608437	0.27470994	0.00013063171	0.0146460235	79.0	4234.569219350815
196	0.0	10.0	10.0	-10.0	178.66667	-0.021674054	2.6188865	13.01582	-13.022615	788000	-0.027325168	-0.0031398153	20.377222	-0.005454699	0.5	0.64608437	0.27325168	-0.00011132482	0.0148555925	79.0	4248.844563484192
197	0.0	10.0	10.0	-10.0	167.57143	-0.028491758	2.4006183	13.188197	-13.935605	792000	-0.02716127	-0.0031239372	20.370077	-0.0053523383	0.5	0.64608437	0.27161273	0.00030898277	0.014781196	79.0	4262.189749002457
198	0.0	10.0	10.0	-10.0	159.75	-0.019187577	2.8460758	11.635214	-12.846695	796000	-0.02699594	-0.003118136	20.342455	-0.0032574337	0.5	0.64608437	0.2699595	-2.9170982e-05	0.014841475	79.0	4275.036839723587
199	0.0	10.0	10.0	-10.0	148.42857	-0.016131619	2.7947068	12.415279	-13.059057	800000	-0.026839023	-0.0031631847	20.321936	-0.007745743	0.5	0.64608437	0.2683902	4.143843e-05	0.01545608	79.0	4288.828409194946
200	0.0	10.0	10.0	-10.0	166.26315	-0.011971216	2.582851	12.305047	-12.789055	804000	-0.02674736	-0.0031098991	20.289251	-0.005472183	0.49196783	0.64508027	0.26747355	-7.741113e-05	0.014764142	79.0	4481.76486825943
201	0.0	10.0	10.0	-10.0	173.72728	-0.00439304	2.6405153	13.799997	-12.378981	808000	-0.0265823	-0.0031108242	20.287338	-0.0053777695	0.49196783	0.64508027	0.26582298	0.0002900726	0.01473813	79.0	4495.700229883194
202	0.0	10.0	10.0	-10.0	181.52632	-0.03484759	2.516532	13.032051	-13.16261	812000	-0.026420668	-0.0031132838	20.246353	-0.0053017936	0.49196783	0.64508027	0.26420662	0.0003342631	0.01484058	79.0	4508.604050397873
203	0.0	10.0	10.0	-10.0	155.25	-0.027163116	2.7129922	11.971623	-12.5738535	816000	-0.026267499	-0.0031030492	20.231482	-0.0053011575	0.49196783	0.64508027	0.26267496	0.000292657	0.014879462	79.0	4523.154900312424
204	0.0	10.0	10.0	-10.0	148.47826	-0.018562252	2.4692645	12.570834	-12.153687	820000	-0.026115492	-0.0031067831	20.214542	-0.005060514	0.49196783	0.64508027	0.26115486	-1.5310754e-05	0.014742792	79.0	4537.035652399063
205	0.0	10.0	10.0	-10.0	165.6	-0.02888259	2.9614582	12.714373	-14.081732	824000	-0.02595519	-0.0030839376	20.199793	-0.0053551993	0.49196783	0.64508027	0.25955188	0.00014903733	0.014593477	79.0	4551.330775022507
206	0.0	10.0	10.0	-10.0	178.89473	-0.0028562292	2.5178754	12.154244	-12.416808	828000	-0.025805043	-0.003095715	20.18273	-0.0052083335	0.49196783	0.64508027	0.25805047	5.071128e-05	0.014882636	79.0	4564.918909311295
207	0.0	10.0	10.0	-10.0	143.75	-0.003977274	2.9666858	13.599961	-12.984496	832000	-0.025647061	-0.0030791422	20.163431	-0.0051466622	0.49196783	0.64508027	0.25647065	0.00013609126	0.014797851	79.0	4578.735419750214
208	0.0	9.718253	10.0	-10.0	174.55556	-0.031854965	2.638107	12.496593	-13.259101	836000	-0.025491038	-0.0030795306	20.120867	-0.0052404404	0.49196783	0.64508027	0.25491032	9.827683e-05	0.014775542	79.0	4592.344350814819
209	0.0	10.0	10.0	-10.0	143.25	-0.0197933	2.9062903	12.791622	-13.631323	840000	-0.025336305	-0.0030706495	20.116629	-0.0037142436	0.49196783	0.64508027	0.25336316	-0.00017025892	0.014739144	79.0	4606.704208135605
210	0.0	10.0	10.0	-10.0	161.95238	0.031161617	3.0417552	12.246152	-12.783833	844000	-0.025188113	-0.0030906314	20.099611	-0.006333669	0.48895583	0.6435743	0.2518811	-0.00011289085	0.015194104	79.0	4804.755251169205
211	0.0	10.0	10.0	-10.0	166.28572	0.0020564683	2.870854	11.7809105	-12.217486	848000	-0.025037294	-0.003078628	20.078348	-0.005414963	0.48895583	0.6435743	0.25037286	6.173834e-06	0.014891661	79.0	4819.258342027664
212	0.0	10.0	10.0	-10.0	144.09525	-0.015280788	2.764171	12.539591	-13.420507	852000	-0.024882665	-0.0030672646	20.057985	-0.00470829	0.48895583	0.6435743	0.2488267	1.7201708e-05	0.014594994	79.0	4833.780753850937
213	0.0	10.0	10.0	-10.0	188.52632	-0.037156235	2.6106045	12.79459	-13.04545	856000	-0.024737636	-0.0030661935	20.031347	-0.0054658256	0.48895583	0.6435743	0.24737628	-4.221339e-05	0.014539071	79.0	4848.378231287003
214	0.0	10.0	10.0	-10.0	147.2381	-0.024546908	2.6425722	12.585656	-12.997403	860000	-0.024585858	-0.0030575602	20.008636	-0.004371325	0.48895583	0.6435743	0.24585862	0.00034304266	0.014515097	79.0	4862.545990228653
215	0.0	10.0	10.0	-10.0	161.28572	0.02617818	2.6313863	13.03958	-14.765846	864000	-0.024430312	-0.003058409	19.995775	-0.005702337	0.48895583	0.6435743	0.24430315	0.00043308028	0.014670921	79.0	4877.292157173157
216	0.0	10.0	10.0	-10.0	139.69565	0.0038725978	2.8492367	12.755036	-12.628568	868000	-0.024293656	-0.003044505	19.972755	-0.004962921	0.48895583	0.6435743	0.24293645	0.0002281947	0.01467539	79.0	4892.242058753967
217	0.0	10.0	10.0	-10.0	164.22223	-0.029388187	2.668981	13.225632	-13.023327	872000	-0.024140557	-0.0030467845	19.948963	-0.004940033	0.48895583	0.6435743	0.2414056	0.00018573955	0.014774521	79.0	4907.003541946411
218	0.0	10.0	10.0	-10.0	165.2	-0.03632854	2.7928126	12.722059	-13.045708	876000	-0.023981065	-0.0030415144	19.92993	-0.0032876332	0.48895583	0.6435743	0.23981051	-0.00030931874	0.014416814	79.0	4921.364261865616
219	0.0	10.0	10.0	-10.0	154.4762	-0.014413404	2.6153681	11.755685	-13.678427	880000	-0.023828676	-0.0031265542	19.909758	-0.0036122005	0.48895583	0.6435743	0.23828673	0.00048271884	0.015375034	79.0	4935.903583049774
220	0.0	10.0	10.0	-10.0	165.0	0.04086127	2.9802394	11.400569	-11.958754	884000	-0.023679748	-0.0030546088	19.889036	-0.007974625	0.4929719	0.64608437	0.2367974	2.157319e-06	0.014752309	79.0	5134.312974452972
